=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.10.07 14:57:35 =~=~=~=~=~=~=~=~=~=~=~=
2324, -0.19, -2.07, -47.59, -0.07, 0.06, 0.99
2335, -0.62, -2.14, -51.01, -0.07, 0.06, 0.99
2347, -0.80, -2.68, -59.37, -0.01, 0.12, 0.98
2358, -0.62, -2.75, -64.68, -0.01, 0.12, 0.98
2368, -0.37, -2.68, -64.07, -0.08, 0.04, 0.99
2379, -0.49, -2.87, -58.03, -0.08, 0.04, 0.99
2391, -0.80, -2.32, -50.89, -0.12, -0.06, 0.99
2402, -0.01, -1.89, -43.93, -0.07, -0.03, 1.00
2412, -0.55, -1.52, -39.84, -0.07, -0.03, 1.00
2423, -0.80, -1.52, -40.02, -0.02, 0.05, 0.99
2435, 0.24, -2.26, -42.46, -0.02, 0.05, 0.99
2445, -0.07, -2.14, -45.64, -0.04, 0.06, 1.01
2456, -0.31, -1.95, -47.96, -0.04, 0.06, 1.01
2467, -0.49, -1.59, -46.37, -0.09, -0.01, 1.00
2479, 0.30, -1.40, -43.13, -0.09, -0.01, 1.00
2489, -0.31, -1.52, -40.33, -0.13, 0.02, 1.00
2500, -0.13, -1.65, -41.18, -0.13, 0.02, 1.00
2511, -0.37, -1.65, -43.68, -0.09, 0.03, 0.99
2523, -0.31, -1.83, -43.07, -0.06, 0.00, 0.97
2533, -0.55, -1.65, -40.14, -0.06, 0.00, 0.97
2544, -0.07, -1.10, -32.94, -0.07, -0.05, 1.01
2555, 0.36, -1.10, -25.86, -0.07, -0.05, 1.01
2567, 0.18, -1.52, -27.94, -0.15, 0.21, 1.00
2577, -0.31, -1.65, -36.24, -0.15, 0.21, 1.00
2588, -1.10, -2.20, -47.29, -0.11, 0.18, 0.98
2599, -0.86, -2.07, -55.28, -0.11, 0.18, 0.98
2611, -0.98, -3.17, -61.51, -0.08, 0.10, 0.98
2621, -0.37, -3.48, -67.43, -0.08, 0.10, 0.98
2632, -0.62, -3.91, -71.09, -0.07, 0.07, 0.94
2643, -0.98, -3.36, -72.98, -0.04, -0.02, 0.97
2654, -0.31, -2.81, -69.07, -0.04, -0.02, 0.97
2665, -1.04, -2.75, -59.43, -0.06, -0.06, 1.00
2676, -0.13, -2.68, -50.64, -0.06, -0.06, 1.00
2688, 0.06, -2.56, -47.35, -0.10, 0.08, 0.99
2698, -1.17, -1.77, -51.07, -0.10, 0.08, 0.99
