=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.10.07 14:16:57 =~=~=~=~=~=~=~=~=~=~=~=
2425, -0.73, 6.96, -10.31, -0.09, 0.04, 0.99
2436, -0.37, 7.39, -10.50, -0.09, 0.04, 0.99
2447, -0.31, 7.26, -10.13, -0.09, 0.04, 0.99
2458, -0.67, 7.39, -10.38, -0.09, 0.04, 0.99
2468, -0.55, 6.90, -10.31, -0.09, 0.04, 0.99
2480, -0.49, 7.32, -10.44, -0.09, 0.04, 0.99
2491, -0.67, 7.39, -10.38, -0.09, 0.04, 0.99
2502, -0.67, 7.45, -10.19, -0.09, 0.04, 0.99
2512, -0.61, 6.90, -10.50, -0.09, 0.04, 0.99
2524, -0.79, 7.20, -10.25, -0.09, 0.04, 1.00
2535, -0.55, 6.77, -10.38, -0.09, 0.04, 1.00
2546, -0.61, 6.90, -10.13, -0.08, 0.03, 0.98
2556, -0.49, 7.32, -10.13, -0.08, 0.03, 0.98
2568, -0.67, 7.20, -10.44, -0.09, 0.04, 0.98
2579, -0.31, 6.77, -10.44, -0.09, 0.04, 0.98
2590, -0.24, 6.84, -10.25, -0.09, 0.03, 0.99
2600, -0.43, 7.20, -10.31, -0.09, 0.04, 0.98
2612, -0.43, 7.14, -10.56, -0.09, 0.04, 0.98
2623, -0.61, 7.20, -10.31, -0.08, 0.03, 0.98
2633, -0.73, 7.39, -10.50, -0.08, 0.03, 0.98
2644, -0.61, 7.32, -10.13, -0.09, 0.04, 1.00
2656, -0.73, 7.14, -10.50, -0.09, 0.04, 1.00
2667, -0.37, 7.02, -10.19, -0.09, 0.04, 0.99
2677, -0.92, 7.02, -9.89, -0.09, 0.04, 0.99
2689, -0.92, 7.08, -10.01, -0.09, 0.04, 0.99
2700, -0.49, 6.84, -10.25, -0.09, 0.04, 0.99
2711, -0.49, 7.45, -10.31, -0.09, 0.04, 0.99
2721, -0.49, 7.14, -10.38, -0.10, 0.04, 0.98
2733, -0.31, 7.26, -10.50, -0.10, 0.04, 0.98
2744, -0.61, 7.02, -10.07, -0.09, 0.04, 0.99
2755, -0.67, 6.90, -10.25, -0.09, 0.04, 0.99
2765, -0.92, 7.26, -10.44, -0.10, 0.04, 0.99
2777, -0.73, 7.20, -10.38, -0.10, 0.04, 0.99
2788, -0.43, 7.08, -10.25, -0.09, 0.04, 0.99
2798, -0.55, 6.84, -10.13, -0.09, 0.04, 0.99
2809, -0.73, 7.26, -10.19, -0.09, 0.04, 0.99
2821, -0.49, 7.32, -10.25, -0.09, 0.04, 0.99
2832, -0.55, 7.20, -10.31, -0.09, 0.03, 0.98
2842, -0.43, 6.96, -10.44, -0.09, 0.04, 0.99
2853, -0.43, 7.08, -10.44, -0.09, 0.04, 0.99
2865, -0.61, 7.32, -10.25, -0.09, 0.04, 0.99
2876, -0.31, 6.96, -10.44, -0.09, 0.04, 0.99
2886, -0.85, 7.32, -10.38, -0.09, 0.04, 0.98
2897, -0.55, 7.02, -10.38, -0.09, 0.04, 0.98
2909, -0.24, 7.14, -10.07, -0.09, 0.04, 0.99
2920, -0.67, 6.90, -10.25, -0.09, 0.04, 0.99
2930, -0.49, 7.14, -10.50, -0.09, 0.03, 0.98
2941, -0.73, 7.32, -10.31, -0.09, 0.03, 0.98
2953, -0.85, 7.32, -10.50, -0.09, 0.04, 1.00
2963, -0.55, 7.14, -10.50, -0.09, 0.04, 0.99
2974, -0.37, 6.96, -10.50, -0.09, 0.04, 0.99
2985, -1.04, 7.51, -10.31, -0.09, 0.03, 0.98
2997, -0.49, 7.26, -10.25, -0.09, 0.03, 0.98
3007, -0.24, 7.20, -10.25, -0.09, 0.04, 0.99
3018, -0.43, 7.39, -10.44, -0.09, 0.04, 0.99
3030, -0.24, 6.96, -10.25, -0.09, 0.04, 0.99
3041, -0.49, 6.96, -10.25, -0.09, 0.04, 0.99
3051, -0.61, 7.02, -10.56, -0.09, 0.04, 0.98
3062, -0.79, 7.32, -10.13, -0.09, 0.04, 0.98
3074, -0.55, 7.32, -10.38, -0.09, 0.04, 0.98
3085, -0.61, 7.39, -10.13, -0.09, 0.04, 0.99
3095, -0.49, 6.71, -10.19, -0.09, 0.04, 0.99
3106, -0.55, 6.96, -10.50, -0.09, 0.04, 1.00
3118, -0.73, 7.26, -10.31, -0.09, 0.04, 1.00
3129, -0.49, 7.20, -10.50, -0.09, 0.04, 0.99
3139, -0.61, 7.39, -10.56, -0.09, 0.04, 0.99
3150, -0.12, 6.96, -10.19, -0.09, 0.04, 0.99
3162, -0.24, 7.32, -10.31, -0.09, 0.04, 0.99
3172, -0.31, 7.45, -10.56, -0.09, 0.04, 0.98
3183, -0.43, 7.14, -10.31, -0.09, 0.04, 0.99
3194, -0.31, 6.90, -10.44, -0.09, 0.04, 0.99
3206, -0.61, 7.26, -10.38, -0.09, 0.04, 0.98
3216, -0.49, 7.20, -10.44, -0.09, 0.04, 0.98
3227, -0.61, 7.57, -10.56, -0.09, 0.04, 0.99
3238, -0.49, 7.63, -10.44, -0.09, 0.04, 0.99
3250, -0.61, 7.45, -10.19, -0.09, 0.04, 0.99
3260, -0.67, 7.26, -10.25, -0.09, 0.04, 0.99
3271, -0.79, 7.26, -10.25, -0.09, 0.04, 0.99
3282, -0.24, 7.14, -10.19, -0.09, 0.04, 0.99
3294, -0.49, 7.02, -10.50, -0.09, 0.04, 0.99
3304, -0.55, 7.39, -10.44, -0.09, 0.04, 0.98
3315, -0.49, 6.96, -10.50, -0.09, 0.04, 0.98
3326, -0.43, 6.96, -10.25, -0.10, 0.03, 0.96
3337, -0.24, 6.77, -10.25, -0.10, 0.03, 0.96
3348, -0.67, 7.14, -9.77, -0.09, 0.04, 0.99
3359, -0.55, 6.84, -10.38, -0.09, 0.04, 0.99
3371, -0.85, 6.53, -10.68, -0.09, 0.04, 0.98
3381, -0.49, 7.08, -10.38, -0.09, 0.04, 0.98
3392, -0.43, 7.02, -10.31, -0.09, 0.04, 0.99
3403, -0.79, 7.20, -10.31, -0.09, 0.04, 0.99
3415, -0.67, 7.26, -10.50, -0.09, 0.04, 0.99
3425, -0.49, 7.45, -10.74, -0.09, 0.04, 0.99
3436, -0.79, 7.20, -10.56, -0.09, 0.04, 0.99
3447, -0.67, 7.08, -10.31, -0.09, 0.04, 0.99
3459, -0.67, 7.14, -10.50, -0.09, 0.04, 0.99
3469, -0.37, 7.20, -10.38, -0.09, 0.04, 0.99
3480, -0.67, 7.14, -10.38, -0.09, 0.04, 0.99
3491, -0.67, 7.08, -10.31, -0.09, 0.04, 0.99
3502, -0.49, 7.20, -10.25, -0.09, 0.04, 0.99
3513, -0.55, 6.59, -10.56, -0.09, 0.04, 1.00
3524, -0.49, 6.65, -10.56, -0.09, 0.04, 0.98
3535, -0.49, 7.14, -10.25, -0.09, 0.04, 0.98
3546, -0.55, 7.26, -10.13, -0.09, 0.04, 0.98
3557, -0.79, 7.45, -10.19, -0.09, 0.04, 0.98
3568, -1.04, 7.20, -10.31, -0.09, 0.04, 1.00
3579, -0.61, 7.26, -10.38, -0.09, 0.04, 1.00
3590, -0.55, 7.51, -10.13, -0.10, 0.04, 0.98
3601, -0.43, 7.08, -9.95, -0.10, 0.04, 0.98
3612, -0.37, 6.71, -10.31, -0.09, 0.04, 0.99
3623, -0.37, 7.08, -10.25, -0.09, 0.04, 0.99
3634, -0.55, 7.20, -10.44, -0.09, 0.04, 0.99
3645, -0.73, 7.14, -10.31, -0.09, 0.04, 0.99
3656, -0.61, 7.45, -10.31, -0.09, 0.04, 0.99
3666, -0.79, 7.57, -10.25, -0.08, 0.04, 1.00
3678, -0.67, 7.51, -10.01, -0.08, 0.04, 1.00
3689, -0.55, 7.20, -10.44, -0.10, 0.05, 0.99
3700, -0.79, 7.02, -10.38, -0.10, 0.05, 0.99
3710, -0.61, 7.39, -10.31, -0.09, 0.04, 1.00
3722, -0.61, 7.14, -10.07, -0.09, 0.04, 1.00
3733, -0.31, 7.26, -10.50, -0.10, 0.04, 0.99
3744, -0.43, 7.26, -10.19, -0.10, 0.04, 0.99
3755, -0.55, 7.02, -10.01, -0.10, 0.04, 0.98
3766, -0.37, 6.90, -9.89, -0.09, 0.04, 0.99
3777, 0.18, 6.84, -9.95, -0.09, 0.04, 0.99
3788, -0.43, 6.71, -10.25, -0.09, 0.04, 1.01
3799, -0.24, 6.71, -10.19, -0.09, 0.04, 1.01
3810, -0.61, 6.96, -9.89, -0.08, 0.03, 0.99
3821, -0.67, 7.02, -10.07, -0.08, 0.03, 0.99
3832, -0.61, 6.84, -10.19, -0.09, 0.04, 0.98
3843, -0.49, 7.02, -10.38, -0.09, 0.04, 0.98
3854, -0.61, 6.84, -10.31, -0.08, 0.03, 0.99
3865, -0.55, 7.26, -9.95, -0.08, 0.03, 0.99
3875, -0.24, 6.77, -10.38, -0.10, 0.04, 0.98
3887, -0.55, 7.32, -10.31, -0.09, 0.04, 0.99
3898, -0.85, 7.32, -10.07, -0.09, 0.04, 0.99
3909, -0.61, 7.02, -10.31, -0.09, 0.04, 0.99
3919, -0.37, 7.08, -10.13, -0.09, 0.04, 0.99
3931, -0.49, 7.02, -10.25, -0.10, 0.04, 0.98
3942, -0.61, 7.20, -10.50, -0.10, 0.04, 0.98
3953, -0.61, 7.02, -10.31, -0.09, 0.04, 0.99
3963, -0.24, 6.96, -10.19, -0.09, 0.04, 0.99
3975, -0.85, 7.02, -10.38, -0.09, 0.04, 1.00
3986, -0.85, 6.65, -10.56, -0.09, 0.04, 1.00
3997, -0.67, 7.14, -10.19, -0.09, 0.04, 0.99
4007, -0.61, 6.84, -10.19, -0.09, 0.04, 0.98
4019, -0.61, 6.96, -10.56, -0.09, 0.04, 0.98
4030, -0.55, 6.84, -10.19, -0.10, 0.04, 0.98
4040, -0.31, 7.57, -10.25, -0.10, 0.04, 0.98
4051, -0.49, 6.96, -10.38, -0.10, 0.04, 0.99
4063, -0.73, 7.08, -10.31, -0.10, 0.04, 0.99
4074, -0.79, 6.96, -10.38, -0.09, 0.04, 0.99
4084, -0.67, 6.96, -10.38, -0.09, 0.04, 0.99
4096, -0.49, 7.32, -10.19, -0.09, 0.04, 0.99
4107, -0.61, 7.32, -10.07, -0.09, 0.04, 0.99
4118, -0.43, 6.96, -10.01, -0.09, 0.04, 0.99
4128, -0.49, 7.08, -10.19, -0.09, 0.03, 0.97
4140, -0.73, 7.02, -10.19, -0.09, 0.03, 0.97
4151, -0.49, 7.08, -10.13, -0.09, 0.03, 0.98
4162, -0.55, 7.14, -10.13, -0.09, 0.03, 0.98
4172, -0.73, 7.14, -10.38, -0.10, 0.04, 0.98
4184, -0.55, 7.32, -10.50, -0.10, 0.04, 0.98
4195, -0.55, 7.08, -10.50, -0.09, 0.04, 0.98
4205, -0.67, 6.90, -10.19, -0.09, 0.04, 0.98
4216, -0.92, 7.26, -10.25, -0.08, 0.03, 0.99
4228, -0.49, 6.96, -10.19, -0.09, 0.04, 0.98
4239, -0.43, 7.08, -10.25, -0.09, 0.04, 0.98
4249, -0.61, 7.51, -10.19, -0.10, 0.04, 0.99
4260, -0.49, 7.20, -10.07, -0.10, 0.04, 0.99
4272, -0.61, 6.90, -10.13, -0.09, 0.04, 0.99
4283, -0.55, 7.32, -10.38, -0.09, 0.04, 0.99
4293, -0.43, 7.14, -10.50, -0.10, 0.04, 0.98
4304, -0.67, 7.08, -10.31, -0.10, 0.04, 0.98
4316, -0.55, 7.26, -10.44, -0.09, 0.04, 0.99
4327, -0.55, 7.26, -10.07, -0.09, 0.04, 0.99
4337, -0.67, 7.32, -10.19, -0.09, 0.03, 0.98
4348, -0.43, 6.71, -10.19, -0.09, 0.04, 1.00
4360, -0.31, 6.84, -10.13, -0.09, 0.04, 1.00
4370, -0.31, 7.02, -10.31, -0.10, 0.04, 0.99
4381, -0.37, 7.02, -10.13, -0.10, 0.04, 0.99
4392, -0.55, 7.32, -10.38, -0.09, 0.04, 0.98
4404, -0.79, 7.02, -10.25, -0.09, 0.04, 0.98
4414, -0.98, 6.77, -10.01, -0.09, 0.04, 0.99
4425, -0.37, 6.71, -10.44, -0.09, 0.04, 0.99
4436, -0.37, 7.08, -10.25, -0.09, 0.04, 0.99
4448, -0.67, 7.39, -10.01, -0.09, 0.04, 0.99
4458, -0.55, 6.90, -10.07, -0.09, 0.03, 0.98
4469, -0.55, 7.14, -10.19, -0.09, 0.04, 0.99
4481, -0.73, 7.20, -10.31, -0.09, 0.04, 0.99
4492, -0.73, 7.08, -10.19, -0.10, 0.04, 0.98
4502, -0.79, 7.69, -10.44, -0.10, 0.04, 0.98
4513, -0.49, 7.45, -10.01, -0.09, 0.04, 0.98
4525, -0.43, 7.20, -10.19, -0.09, 0.04, 0.98
4536, -0.37, 6.71, -10.25, -0.09, 0.04, 0.99
4546, -0.55, 6.90, -10.50, -0.09, 0.04, 0.99
4557, -0.73, 7.02, -10.07, -0.10, 0.04, 0.99
4569, -0.67, 6.71, -10.50, -0.10, 0.04, 0.98
4579, -0.55, 7.14, -10.31, -0.09, 0.04, 0.98
